state,date,new_confirmed,new_confirmed_per100k,target_7d
Utah,2023-01-28,0.0,0.0,5.30649158591243
Utah,2023-01-29,0.0,0.0,5.30649158591243
Utah,2023-01-30,0.0,0.0,5.30649158591243
Utah,2023-01-31,0.0,0.0,5.30649158591243
Utah,2023-02-01,0.0,0.0,5.186172386544596
Utah,2023-02-02,1250.0,36.30320670581217,5.186172386544596
Utah,2023-02-03,0.0,0.0,5.186172386544596
Utah,2023-02-04,0.0,0.0,5.186172386544596
Utah,2023-02-05,0.0,0.0,5.186172386544596
Utah,2023-02-06,0.0,0.0,5.186172386544596
Utah,2023-02-07,0.0,0.0,5.186172386544596
Utah,2023-02-08,0.0,0.0,5.655002370288229
Utah,2023-02-09,1363.0,39.5850165920176,5.655002370288229
Utah,2023-02-10,0.0,0.0,5.655002370288229
Utah,2023-02-11,0.0,0.0,5.655002370288229
Utah,2023-02-12,0.0,0.0,5.655002370288229
Utah,2023-02-13,0.0,0.0,5.655002370288229
Utah,2023-02-14,0.0,0.0,5.655002370288229
Utah,2023-02-15,0.0,0.0,6.422555883496829
Utah,2023-02-16,1548.0,44.9578911844778,6.422555883496829
Utah,2023-02-17,0.0,0.0,6.422555883496829
Utah,2023-02-18,0.0,0.0,6.422555883496829
Utah,2023-02-19,0.0,0.0,6.422555883496829
Utah,2023-02-20,0.0,0.0,6.422555883496829
Utah,2023-02-21,0.0,0.0,6.422555883496829
Utah,2023-02-22,0.0,0.0,6.812556046964981
Utah,2023-02-23,1642.0,47.68789232875487,6.812556046964981
Utah,2023-02-24,0.0,0.0,6.812556046964981
Utah,2023-02-25,0.0,0.0,6.812556046964981
Utah,2023-02-26,0.0,0.0,6.812556046964981
Utah,2023-02-27,0.0,0.0,6.812556046964981
Utah,2023-02-28,0.0,0.0,6.812556046964981
Utah,2023-03-01,0.0,0.0,7.0697901973375945
Utah,2023-03-02,1704.0,49.48853138136316,7.0697901973375945
Utah,2023-03-03,0.0,0.0,7.0697901973375945
Utah,2023-03-04,0.0,0.0,7.0697901973375945
Utah,2023-03-05,0.0,0.0,7.0697901973375945
Utah,2023-03-06,0.0,0.0,7.0697901973375945
Utah,2023-03-07,0.0,0.0,7.0697901973375945
Utah,2023-03-08,0.0,0.0,6.194364298488865
Vermont,2020-03-01,0.0,0.0,0.0
Vermont,2020-03-02,0.0,0.0,0.0
Vermont,2020-03-03,0.0,0.0,0.0
Vermont,2020-03-04,0.0,0.0,0.0
Vermont,2020-03-05,0.0,0.0,0.0
Vermont,2020-03-06,0.0,0.0,0.0
Vermont,2020-03-07,0.0,0.0,0.022218079784680145
Vermont,2020-03-08,1.0,0.155526558492761,0.022218079784680145
Vermont,2020-03-09,0.0,0.0,0.022218079784680145
Vermont,2020-03-10,0.0,0.0,0.022218079784680145
Vermont,2020-03-11,0.0,0.0,0.04443615956936029
Vermont,2020-03-12,1.0,0.155526558492761,0.04443615956936029
Vermont,2020-03-13,0.0,0.0,0.11109039892340071
Vermont,2020-03-14,3.0,0.466579675478283,0.08887231913872058
Vermont,2020-03-15,0.0,0.0,0.2443988776314816
Vermont,2020-03-16,7.0,1.088685909449327,0.24439887763148158
Vermont,2020-03-17,0.0,0.0,0.2666169574161617
Vermont,2020-03-18,1.0,0.155526558492761,0.44436159569360295
Vermont,2020-03-19,9.0,1.3997390264348493,0.599888154186364
Vermont,2020-03-20,7.0,1.088685909449327,0.9775955105259264
Vermont,2020-03-21,20.0,3.1105311698552205,1.044249749879967
Vermont,2020-03-22,3.0,0.466579675478283,1.399739026434849
Vermont,2020-03-23,23.0,3.577110845333503,1.8441006221284522
Vermont,2020-03-24,20.0,3.1105311698552205,2.488424935884176
Vermont,2020-03-25,30.0,4.66579675478283,3.0216588507165
Vermont,2020-03-26,33.0,5.132376430261114,3.4438023666254227
Vermont,2020-03-27,26.0,4.043690520811786,3.5993289251181833
Vermont,2020-03-28,27.0,4.199217079304547,4.065908600596466
Vermont,2020-03-29,24.0,3.732637403826264,4.021472441027106
Vermont,2020-03-30,21.0,3.266057728347981,4.399179797366669
Vermont,2020-03-31,37.0,5.754482664232158,4.354743637797308
Vermont,2020-04-01,28.0,4.354743637797308,3.999254361242426
Vermont,2020-04-02,17.0,2.643951494376937,4.554706355859429
Vermont,2020-04-03,51.0,7.931854483130812,5.5545199461700365
Vermont,2020-04-04,72.0,11.197912211478794,6.1544081003564
Vermont,2020-04-05,51.0,7.931854483130812,6.3765888982032015
Vermont,2020-04-06,31.0,4.821323313275591,6.265498499279801
Vermont,2020-04-07,32.0,4.976849871768352,6.309934658849161
Vermont,2020-04-08,30.0,4.66579675478283,6.443243137557242
Vermont,2020-04-09,23.0,3.577110845333503,6.443243137557242
Vermont,2020-04-10,51.0,7.931854483130812,5.5545199461700365
Vermont,2020-04-11,32.0,4.976849871768352,4.776887153706231
Vermont,2020-04-12,16.0,2.488424935884176,4.554706355859429
Vermont,2020-04-13,21.0,3.266057728347981,3.9326001218883855
Vermont,2020-04-14,4.0,0.622106233971044,3.421584286840742
Vermont,2020-04-15,7.0,1.088685909449327,3.243839648563301
Vermont,2020-04-16,15.0,2.332898377391415,2.2218079784680147
Vermont,2020-04-17,5.0,0.7776327924638051,2.044063340190573
Vermont,2020-04-18,24.0,3.732637403826264,1.9107548614824925
Vermont,2020-04-19,10.0,1.5552655849276102,1.51082942535825
Vermont,2020-04-20,3.0,0.466579675478283,1.4663932657888896
Vermont,2020-04-21,2.0,0.311053116985522,1.4219571062195293
Vermont,2020-04-22,5.0,0.7776327924638051,1.1331220690186874
Vermont,2020-04-23,2.0,0.311053116985522,1.066467829664647
Vermont,2020-04-24,2.0,0.311053116985522,0.8887231913872059
Vermont,2020-04-25,16.0,2.488424935884176,0.8442870318178455
Vermont,2020-04-26,8.0,1.244212467942088,0.8665051116025256
Vermont,2020-04-27,4.0,0.622106233971044,0.9775955105259264
Vermont,2020-04-28,7.0,1.088685909449327,0.8665051116025256
Vermont,2020-04-29,0.0,0.0,0.910941271171886
Vermont,2020-04-30,4.0,0.622106233971044,1.1553401488033674
Vermont,2020-05-01,13.0,2.021845260405893,0.9553774307412463
Vermont,2020-05-02,7.0,1.088685909449327,1.0220316700952865
Vermont,2020-05-03,11.0,1.7107921434203712,1.0442497498799668
Vermont,2020-05-04,5.0,0.7776327924638051,0.9998135903106066
Vermont,2020-05-05,5.0,0.7776327924638051,1.0220316700952867
Vermont,2020-05-06,1.0,0.155526558492761,1.1109039892340071
Vermont,2020-05-07,8.0,1.244212467942088,0.8887231913872057
Vermont,2020-05-08,3.0,0.466579675478283,0.7776327924638051
Vermont,2020-05-09,2.0,0.311053116985522,0.6443243137557243
Vermont,2020-05-10,5.0,0.7776327924638051,0.5332339148323235
Vermont,2020-05-11,0.0,0.0,0.44436159569360284
Vermont,2020-05-12,1.0,0.155526558492761,0.466579675478283
Vermont,2020-05-13,2.0,0.311053116985522,0.3554892765548823
Vermont,2020-05-14,3.0,0.466579675478283,0.311053116985522
Vermont,2020-05-15,1.0,0.155526558492761,0.28883503720084186
Vermont,2020-05-16,1.0,0.155526558492761,0.31105311698552196
Vermont,2020-05-17,6.0,0.933159350956566,0.31105311698552196
Vermont,2020-05-18,0.0,0.0,0.37770735633956243
Vermont,2020-05-19,4.0,0.622106233971044,0.33327119677020217
Vermont,2020-05-20,0.0,0.0,0.3999254361242426
Vermont,2020-05-21,6.0,0.933159350956566,0.42214351590892274
Vermont,2020-05-22,2.0,0.311053116985522,0.44436159569360284
Vermont,2020-05-23,2.0,0.311053116985522,0.3554892765548822
Vermont,2020-05-24,2.0,0.311053116985522,0.4887977552629631
Vermont,2020-05-25,6.0,0.933159350956566,0.5110158350476433
Vermont,2020-05-26,5.0,0.7776327924638051,0.5998881541863639
Vermont,2020-05-27,4.0,0.622106233971044,0.5332339148323234
Vermont,2020-05-28,3.0,0.466579675478283,0.5110158350476433
Vermont,2020-05-29,1.0,0.155526558492761,0.5110158350476433
Vermont,2020-05-30,2.0,0.311053116985522,0.5554519946170037
Vermont,2020-05-31,4.0,0.622106233971044,0.466579675478283
Vermont,2020-06-01,2.0,0.311053116985522,0.466579675478283
Vermont,2020-06-02,5.0,0.7776327924638051,0.4221435159089228
Vermont,2020-06-03,2.0,0.311053116985522,1.1553401488033674
Vermont,2020-06-04,36.0,5.598956105739397,1.1553401488033674
Vermont,2020-06-05,1.0,0.155526558492761,1.5330475051429302
Vermont,2020-06-06,19.0,2.9550046113624595,1.8218825423437721
Vermont,2020-06-07,17.0,2.643951494376937,2.0440633401905735
Vermont,2020-06-08,12.0,1.866318701913132,2.132935659329294
Vermont,2020-06-09,9.0,1.3997390264348493,2.3328983773914156
Vermont,2020-06-10,11.0,1.7107921434203712,1.866318701913132
Vermont,2020-06-11,15.0,2.332898377391415,2.044063340190573
Vermont,2020-06-12,9.0,1.3997390264348493,1.7552283029897315
Vermont,2020-06-13,6.0,0.933159350956566,1.4219571062195295
Vermont,2020-06-14,2.0,0.311053116985522,1.1775582285880475
Vermont,2020-06-15,1.0,0.155526558492761,1.0220316700952867
Vermont,2020-06-16,2.0,0.311053116985522,0.7776327924638051
Vermont,2020-06-17,0.0,0.0,0.5554519946170037
Vermont,2020-06-18,5.0,0.7776327924638051,0.5554519946170037
Vermont,2020-06-19,9.0,1.3997390264348493,0.4887977552629632
Vermont,2020-06-20,3.0,0.466579675478283,0.7109785531097647
Vermont,2020-06-21,12.0,1.866318701913132,0.777632792463805
Vermont,2020-06-22,4.0,0.622106233971044,0.7554147126791249
Vermont,2020-06-23,1.0,0.155526558492761,1.199776308372728
Vermont,2020-06-24,20.0,3.1105311698552205,1.244212467942088
Vermont,2020-06-25,7.0,1.088685909449327,1.1997763083727278
Vermont,2020-06-26,7.0,1.088685909449327,1.1775582285880477
Vermont,2020-06-27,2.0,0.311053116985522,0.9553774307412464
Vermont,2020-06-28,2.0,0.311053116985522,0.9998135903106066
Vermont,2020-06-29,6.0,0.933159350956566,0.9775955105259264
Vermont,2020-06-30,0.0,0.0,0.5776700744016837
Vermont,2020-07-01,2.0,0.311053116985522,0.7998508722484852
Vermont,2020-07-02,17.0,2.643951494376937,0.8442870318178455
Vermont,2020-07-03,9.0,1.3997390264348493,0.8442870318178455
Vermont,2020-07-04,2.0,0.311053116985522,1.0442497498799668
Vermont,2020-07-05,11.0,1.7107921434203712,0.9553774307412463
Vermont,2020-07-06,2.0,0.311053116985522,1.0220316700952867
Vermont,2020-07-07,3.0,0.466579675478283,1.0220316700952867
Vermont,2020-07-08,2.0,0.311053116985522,0.9998135903106065
Vermont,2020-07-09,16.0,2.488424935884176,0.910941271171886
Vermont,2020-07-10,5.0,0.7776327924638051,0.9998135903106065
Vermont,2020-07-11,6.0,0.933159350956566,1.0442497498799668
Vermont,2020-07-12,13.0,2.021845260405893,1.1109039892340073
Vermont,2020-07-13,5.0,0.7776327924638051,1.1331220690186874
Vermont,2020-07-14,4.0,0.622106233971044,1.377520946650169
Vermont,2020-07-15,13.0,2.021845260405893,1.1775582285880477
Vermont,2020-07-16,7.0,1.088685909449327,1.2664305477267683
Vermont,2020-07-17,9.0,1.3997390264348493,1.2219943881574078
Vermont,2020-07-18,4.0,0.622106233971044,1.199776308372728
Vermont,2020-07-19,12.0,1.866318701913132,1.3108667072961284
Vermont,2020-07-20,10.0,1.5552655849276102,1.355302866865489
Vermont,2020-07-21,6.0,0.933159350956566,1.066467829664647
Vermont,2020-07-22,0.0,0.0,1.1553401488033674
Vermont,2020-07-23,11.0,1.7107921434203712,1.1331220690186874
Vermont,2020-07-24,8.0,1.244212467942088,1.2886486275114482
Vermont,2020-07-25,11.0,1.7107921434203712,1.1109039892340073
Vermont,2020-07-26,4.0,0.622106233971044,0.9331593509565661
Vermont,2020-07-27,2.0,0.311053116985522,0.8665051116025256
Vermont,2020-07-28,3.0,0.466579675478283,0.8887231913872057
Vermont,2020-07-29,1.0,0.155526558492761,0.6665423935404043
Vermont,2020-07-30,1.0,0.155526558492761,0.6443243137557241
Vermont,2020-07-31,7.0,1.088685909449327,0.5554519946170036
Vermont,2020-08-01,7.0,1.088685909449327,0.5776700744016837
Vermont,2020-08-02,5.0,0.7776327924638051,0.5554519946170037
Vermont,2020-08-03,1.0,0.155526558492761,0.5776700744016837
Vermont,2020-08-04,4.0,0.622106233971044,0.6665423935404043
Vermont,2020-08-05,5.0,0.7776327924638051,0.8442870318178455
Vermont,2020-08-06,9.0,1.3997390264348493,0.755414712679125
Vermont,2020-08-07,3.0,0.466579675478283,0.7331966328944448
Vermont,2020-08-08,6.0,0.933159350956566,0.7331966328944447
Vermont,2020-08-09,5.0,0.7776327924638051,0.7776327924638051
Vermont,2020-08-10,3.0,0.466579675478283,0.9109412711718861
Vermont,2020-08-11,10.0,1.5552655849276102,0.9331593509565661
Vermont,2020-08-12,6.0,0.933159350956566,0.8665051116025256
Vermont,2020-08-13,6.0,0.933159350956566,1.1775582285880475
Vermont,2020-08-14,17.0,2.643951494376937,1.2219943881574078
Vermont,2020-08-15,8.0,1.244212467942088,1.244212467942088
Vermont,2020-08-16,6.0,0.933159350956566,1.4441751860042094
Vermont,2020-08-17,12.0,1.866318701913132,1.2886486275114482
Vermont,2020-08-18,3.0,0.466579675478283,1.2219943881574078
Vermont,2020-08-19,3.0,0.466579675478283,1.1775582285880475
Vermont,2020-08-20,4.0,0.622106233971044,0.8887231913872057
Vermont,2020-08-21,4.0,0.622106233971044,0.9775955105259263
Vermont,2020-08-22,12.0,1.866318701913132,0.933159350956566
Vermont,2020-08-23,4.0,0.622106233971044,0.8665051116025256
Vermont,2020-08-24,9.0,1.3997390264348493,0.933159350956566
Vermont,2020-08-25,6.0,0.933159350956566,0.9775955105259263
Vermont,2020-08-26,5.0,0.7776327924638051,1.088685909449327
Vermont,2020-08-27,9.0,1.3997390264348493,1.066467829664647
Vermont,2020-08-28,3.0,0.466579675478283,1.1553401488033674
Vermont,2020-08-29,16.0,2.488424935884176,1.3108667072961286
Vermont,2020-08-30,11.0,1.7107921434203712,1.2886486275114486
Vermont,2020-08-31,8.0,1.244212467942088,1.399739026434849
Vermont,2020-09-01,11.0,1.7107921434203712,1.333084787080809
Vermont,2020-09-02,2.0,0.311053116985522,1.1331220690186874
Vermont,2020-09-03,0.0,0.0,1.1775582285880475
Vermont,2020-09-04,5.0,0.7776327924638051,0.9331593509565661
Vermont,2020-09-05,5.0,0.7776327924638051,0.7109785531097647
Vermont,2020-09-06,1.0,0.155526558492761,0.599888154186364
Vermont,2020-09-07,3.0,0.466579675478283,0.4221435159089228
Vermont,2020-09-08,3.0,0.466579675478283,0.42214351590892274
Vermont,2020-09-09,2.0,0.311053116985522,0.5332339148323235
Vermont,2020-09-10,5.0,0.7776327924638051,0.5776700744016837
Vermont,2020-09-11,7.0,1.088685909449327,0.6665423935404043
Vermont,2020-09-12,9.0,1.3997390264348493,0.7998508722484853
Vermont,2020-09-13,7.0,1.088685909449327,0.9998135903106065
Vermont,2020-09-14,12.0,1.866318701913132,1.066467829664647
Vermont,2020-09-15,6.0,0.933159350956566,1.0220316700952865
Vermont,2020-09-16,0.0,0.0,0.9775955105259264
Vermont,2020-09-17,3.0,0.466579675478283,0.8442870318178455
Vermont,2020-09-18,1.0,0.155526558492761,0.7331966328944447
Vermont,2020-09-19,4.0,0.622106233971044,0.6887604733250844
Vermont,2020-09-20,5.0,0.7776327924638051,0.5110158350476433
Vermont,2020-09-21,4.0,0.622106233971044,0.4221435159089228
Vermont,2020-09-22,2.0,0.311053116985522,0.44436159569360295
Vermont,2020-09-23,1.0,0.155526558492761,0.4221435159089228
Vermont,2020-09-24,2.0,0.311053116985522,0.5554519946170037
Vermont,2020-09-25,7.0,1.088685909449327,0.6443243137557241
Vermont,2020-09-26,8.0,1.244212467942088,0.5998881541863639
Vermont,2020-09-27,3.0,0.466579675478283,0.5776700744016837
Vermont,2020-09-28,3.0,0.466579675478283,0.6221062339710439
Vermont,2020-09-29,4.0,0.622106233971044,0.6665423935404043
Vermont,2020-09-30,3.0,0.466579675478283,0.6887604733250845
Vermont,2020-10-01,3.0,0.466579675478283,0.8220689520331652
Vermont,2020-10-02,13.0,2.021845260405893,0.8665051116025256
Vermont,2020-10-03,10.0,1.5552655849276102,0.9553774307412463
Vermont,2020-10-04,7.0,1.088685909449327,1.5997017444969706
Vermont,2020-10-05,32.0,4.976849871768352,1.5997017444969706
Vermont,2020-10-06,4.0,0.622106233971044,1.6663559838510107
Vermont,2020-10-07,6.0,0.933159350956566,1.8441006221284522
Vermont,2020-10-08,11.0,1.7107921434203712,1.7330102232050513
Vermont,2020-10-09,8.0,1.244212467942088,1.7552283029897313
Vermont,2020-10-10,11.0,1.7107921434203712,1.8441006221284522
Vermont,2020-10-11,11.0,1.7107921434203712,1.3108667072961284
Vermont,2020-10-12,8.0,1.244212467942088,1.4441751860042094
Vermont,2020-10-13,10.0,1.5552655849276102,1.3775209466501688
Vermont,2020-10-14,3.0,0.466579675478283,1.4441751860042094
Vermont,2020-10-15,14.0,2.177371818898654,1.53304750514293
Vermont,2020-10-16,12.0,1.866318701913132,1.53304750514293
Vermont,2020-10-17,11.0,1.7107921434203712,1.53304750514293
Vermont,2020-10-18,11.0,1.7107921434203712,1.5552655849276102
Vermont,2020-10-19,9.0,1.3997390264348493,1.5552655849276102
Vermont,2020-10-20,10.0,1.5552655849276102,1.8218825423437721
Vermont,2020-10-21,15.0,2.332898377391415,1.8663187019131322
Vermont,2020-10-22,16.0,2.488424935884176,2.2440260582526945
Vermont,2020-10-23,29.0,4.510270196290069,2.599515334807577
Vermont,2020-10-24,27.0,4.199217079304547,3.0216588507164994
Vermont,2020-10-25,30.0,4.66579675478283,3.0438769305011797
Vermont,2020-10-26,10.0,1.5552655849276102,3.4882385261947824
Vermont,2020-10-27,30.0,4.66579675478283,3.3104938879173416
Vermont,2020-10-28,7.0,1.088685909449327,3.421584286840742
Vermont,2020-10-29,21.0,3.266057728347981,3.0883130900705402
Vermont,2020-10-30,14.0,2.177371818898654,3.0216588507164994
Vermont,2020-10-31,24.0,3.732637403826264,2.7328238135156577
Vermont,2020-11-01,17.0,2.643951494376937,3.0216588507164994
Vermont,2020-11-02,23.0,3.577110845333503,2.7550418933003376
Vermont,2020-11-03,18.0,2.7994780528696985,3.266057728347981
Vermont,2020-11-04,30.0,4.66579675478283,3.5993289251181833
Vermont,2020-11-05,36.0,5.598956105739397,3.7992916431803043
Vermont,2020-11-06,23.0,3.577110845333503,3.732637403826264
Vermont,2020-11-07,21.0,3.266057728347981,4.354743637797308
Vermont,2020-11-08,45.0,6.998695132174245,4.354743637797308
Vermont,2020-11-09,23.0,3.577110845333503,4.999067951553032
Vermont,2020-11-10,47.0,7.309748249159768,5.954445382294279
Vermont,2020-11-11,73.0,11.353438769971554,7.731891765068689
Vermont,2020-11-12,116.0,18.041080785160275,9.264939270211618
Vermont,2020-11-13,92.0,14.308443381334012,11.02016757320135
Vermont,2020-11-14,100.0,15.5526558492761,11.042385652986031
Vermont,2020-11-15,46.0,7.154221690667006,13.175321312315324
Vermont,2020-11-16,119.0,18.50766046063856,14.264007221764652
Vermont,2020-11-17,96.0,14.930549615305058,13.90851794520977
Vermont,2020-11-18,57.0,8.865013834087378,14.641714578104216
Vermont,2020-11-19,149.0,23.17345721542139,15.908145125830982
Vermont,2020-11-20,149.0,23.17345721542139,15.619310088630142
Vermont,2020-11-21,87.0,13.530810588870208,16.441379040663307
Vermont,2020-11-22,83.0,12.908704354899164,15.685964327984182
Vermont,2020-11-23,85.0,13.219757471884686,14.619496498319535
Vermont,2020-11-24,48.0,7.465274807652529,14.797241136596977
Vermont,2020-11-25,65.0,10.109226302029466,11.486747248679636
Vermont,2020-11-26,0.0,0.0,12.131071562435361
Vermont,2020-11-27,178.0,27.683727411711462,10.820204855139233
Vermont,2020-11-28,28.0,4.354743637797308,10.464715578584348
Vermont,2020-11-29,67.0,10.420279419014989,10.175880541383506
Vermont,2020-11-30,72.0,11.197912211478794,10.598024057292431
Vermont,2020-12-01,67.0,10.420279419014989,14.086262583487212
Vermont,2020-12-02,222.0,34.52689598539295,18.10773502451432
Vermont,2020-12-03,181.0,28.150307087189745,16.84130447678755
Vermont,2020-12-04,121.0,18.818713577624084,19.129766694609604
Vermont,2020-12-05,131.0,20.37397916255169,20.32954300298233
Vermont,2020-12-06,121.0,18.818713577624084,20.174016444489574
Vermont,2020-12-07,65.0,10.109226302029466,20.907213077384018
Vermont,2020-12-08,100.0,15.5526558492761,18.30769774257644
Vermont,2020-12-09,105.0,16.33028864173991,17.130139513988393
Vermont,2020-12-10,128.0,19.90739948707341,17.285666072481153
Vermont,2020-12-11,128.0,19.90739948707341,16.26363440238587
Vermont,2020-12-12,85.0,13.219757471884686,16.396942881093945
Vermont,2020-12-13,127.0,19.75187292858065,17.263447992696474
Vermont,2020-12-14,104.0,16.174762083247145,16.508033280017347
Vermont,2020-12-15,66.0,10.264752860522227,16.085889764108423
Vermont,2020-12-16,86.0,13.375284030377449,16.352506721524588
Vermont,2020-12-17,140.0,21.773718188986543,15.597092008845463
Vermont,2020-12-18,94.0,14.619496498319537,15.930363205615663
Vermont,2020-12-19,100.0,15.5526558492761,15.330475051429302
Vermont,2020-12-20,100.0,15.5526558492761,15.04164001422846
Vermont,2020-12-21,91.0,14.152916822841252,15.219384652505898
Vermont,2020-12-22,74.0,11.508965328464315,14.908331535520377
Vermont,2020-12-23,72.0,11.197912211478794,14.041826423917852
Vermont,2020-12-24,101.0,15.708182407768865,11.953326924157919
Vermont,2020-12-25,0.0,0.0,13.841863705855731
Vermont,2020-12-26,185.0,28.772413321160787,13.019794753822566
Vermont,2020-12-27,63.0,9.798173185043945,13.019794753822566
Vermont,2020-12-28,91.0,14.152916822841252,13.197539392100008
Vermont,2020-12-29,82.0,12.753177796406405,13.241975551669368
Vermont,2020-12-30,74.0,11.508965328464315,14.019608344133172
Vermont,2020-12-31,136.0,21.151611955015497,14.019608344133172
Vermont,2021-01-01,0.0,0.0,16.023419510394405
Vermont,2021-01-02,277.0,42.79909148498941,16.91924805200437
Vermont,2021-01-03,104.0,16.068972976313713,16.663223997786798
Vermont,2021-01-04,80.0,12.360748443318242,18.483347693206436
Vermont,2021-01-05,165.0,25.494043664343877,19.487941598422587
Vermont,2021-01-06,120.0,18.541122664977365,21.874110191657817
Vermont,2021-01-07,245.0,37.85479210766212,26.641827448366282
Vermont,2021-01-08,216.0,33.37402079695926,24.302114350166757
Vermont,2021-01-09,171.0,26.421099797592746,25.9134262008136
Vermont,2021-01-10,177.0,27.34815593084161,26.597681918211574
Vermont,2021-01-11,111.0,17.150538465104063,26.685972978520994
Vermont,2021-01-12,169.0,26.11208108650979,26.708045743598344
Vermont,2021-01-13,121.0,18.695632020518843,25.825135140504184
Vermont,2021-01-14,205.0,31.674417886002995,24.611133061249717
Vermont,2021-01-15,161.0,24.876006242177965,24.831860712023257
Vermont,2021-01-16,181.0,27.96619335300752,24.059313934315867
Vermont,2021-01-17,142.0,21.94032848688988,25.207097718338275
Vermont,2021-01-18,163.0,25.18502495326092,23.706149693078203
Vermont,2021-01-19,101.0,15.605444909689282,24.34625988032147
Vermont,2021-01-20,150.0,23.176403331221707,22.227274432895484
Vermont,2021-01-21,109.0,16.841519754021107,22.624584204287856
Vermont,2021-01-22,179.0,27.657174641924566,21.91825572181253
Vermont,2021-01-23,149.0,23.021893975680225,21.54301871549751
Vermont,2021-01-24,125.0,19.313669442684755,20.858762998099536
Vermont,2021-01-25,132.0,20.395234931475105,21.278145534569262
Vermont,2021-01-26,120.0,18.541122664977365,20.042070690237438
Vermont,2021-01-27,94.0,14.523879420898936,20.814617467944828
Vermont,2021-01-28,144.0,22.24934719797284,19.84341580454125
Vermont,2021-01-29,135.0,20.858762998099536,20.373162166397748
Vermont,2021-01-30,173.0,26.7301185086757,20.571817052093934
Vermont,2021-01-31,134.0,20.704253642558054,20.262798341010978
Vermont,2021-02-01,118.0,18.23210395389441,20.1082889854695
Vermont,2021-02-02,113.0,17.45955717618702,20.969126823486306
Vermont,2021-02-03,133.0,20.54974428701658,21.631309775806926
Vermont,2021-02-04,174.0,26.884627864217176,21.057417883795722
Vermont,2021-02-05,109.0,16.841519754021107,20.638035347325996
Vermont,2021-02-06,154.0,23.79444075338761,20.638035347325996
Vermont,2021-02-07,134.0,20.704253642558054,21.256072769491908
Vermont,2021-02-08,146.0,22.558365909055794,20.06414345531479
Vermont,2021-02-09,59.0,9.116051976947205,17.503702706341723
Vermont,2021-02-10,17.0,2.6266590442051263,16.466282747706085
Vermont,2021-02-11,127.0,19.62268815376771,17.724430357115263
Vermont,2021-02-12,166.0,25.648553019885355,17.547848236496435
Vermont,2021-02-13,146.0,22.558365909055794,17.150538465104063
Vermont,2021-02-14,116.0,17.923085242811453,18.01137630312087
Vermont,2021-02-15,185.0,28.58423077517344,17.923085242811453
Vermont,2021-02-16,55.0,8.49801455478129,19.2915966776074
Vermont,2021-02-17,79.0,12.206239087776764,19.865488569618606
Vermont,2021-02-18,153.0,23.63993139784614,18.45283160466795
Vermont,2021-02-19,102.0,15.75995426523076,17.614066531728497
Vermont,2021-02-20,108.0,16.68701039847963,18.01137630312087
Vermont,2021-02-21,134.0,20.704253642558054,16.46628274770609
Vermont,2021-02-22,115.0,17.768575887269975,17.084320169872
Vermont,2021-02-23,83.0,12.824276509942678,17.040174639717293
Vermont,2021-02-24,77.0,11.897220376693808,15.252280668451618
Vermont,2021-02-25,72.0,11.12467359898642,15.715808735076052
Vermont,2021-02-26,123.0,19.0046507316018,16.31177339216461
Vermont,2021-02-27,135.0,20.858762998099536,15.561299379534574
Vermont,2021-02-28,100.0,15.450935554147804,14.921189192291308
Vermont,2021-03-01,86.0,13.28780457656711,15.031553017678078
Vermont,2021-03-02,88.0,13.596823287650068,15.87031809061753
Vermont,2021-03-03,115.0,17.768575887269975,18.67355925544149
Vermont,2021-03-04,199.0,30.74736175275413,18.89428690621503
Vermont,2021-03-05,133.0,20.54974428701658,19.11501455698857
Vermont,2021-03-06,145.0,22.40385655351432,19.534397093458296
Vermont,2021-03-07,119.0,18.386613309435887,20.196580045778916
Vermont,2021-03-08,116.0,17.923085242811453,20.17450728070156
Vermont,2021-03-09,87.0,13.442313932108588,19.51232432838094
Vermont,2021-03-10,85.0,13.133295221025632,17.96723077296616
Vermont,2021-03-11,129.0,19.931706864850664,17.74650312219262
Vermont,2021-03-12,123.0,19.0046507316018,16.20140956677784
Vermont,2021-03-13,75.0,11.588201665610852,17.812721417424683
Vermont,2021-03-14,192.0,29.665796263963784,17.503702706341727
Vermont,2021-03-15,102.0,15.75995426523076,16.797374223866395
Vermont,2021-03-16,55.0,8.49801455478129,16.22348233185519
Vermont,2021-03-17,59.0,9.116051976947205,16.488355512783443
Vermont,2021-03-18,141.0,21.785819131348404,16.996029109562585
Vermont,2021-03-19,146.0,22.558365909055794,18.916359671292383
Vermont,2021-03-20,162.0,25.030515597719443,18.761850315750905
Vermont,2021-03-21,185.0,28.58423077517344,18.695632020518843
Vermont,2021-03-22,99.0,15.296426198606325,19.55646985853565
Vermont,2021-03-23,94.0,14.523879420898936,20.351089401320394
Vermont,2021-03-24,95.0,14.678388776440414,21.366436594878678
Vermont,2021-03-25,187.0,28.893249486256398,24.39040541047618
Vermont,2021-03-26,283.0,43.726147618238286,23.57371310261408
Vermont,2021-03-27,125.0,19.313669442684755,23.838586283542327
Vermont,2021-03-28,197.0,30.43834304167117,25.67062578496271
Vermont,2021-03-29,182.0,28.120702708549004,25.95757173096831
Vermont,2021-03-30,107.0,16.53250104293815,27.524738051460446
Vermont,2021-03-31,166.0,25.648553019885355,28.87117672117904
Vermont,2021-04-01,248.0,38.31832017428656,27.745465702233982
Vermont,2021-04-02,232.0,35.846170485622906,28.297284829167836
